key,source,target
ST_GameMessage/StreetRacerDebut_FirstPlayFree,"走り屋デビューミッション達成！
初回プレイ無料！","Street racer debut mission clear!
First play free!"
ST_GameMessage/MatchInfo_PrideExperienceIncDec,PRIDE経験値増減値,PRIDE等级经验增减值
ST_GameMessage/ResultGrade_JoinPride,PRIDE参戦！！,PRIDE玩家参加对战！！
ST_GameMessage/ResultGrade_ReachPride,PRIDE{border}到達！！,到达PRIDE等级{border}！！
ST_GameMessage/TheoryMode_CharacterSelect,キャラクターを選択してください,请选择角色
ST_GameMessage/TheoryMode_ YourPartner,<EmphasisYellow_Middle>{PartnerName}</>とパートナーになりますか？,要和<EmphasisYellow_Middle>{PartnerName}</>成为搭档吗？
ST_GameMessage/TheoryMode_YouCanCancel,※選択後、鍛錬修了前でもパートナー解除は可能です,※选择后，在训练完成前仍可以解除搭档关系
ST_GameMessage/TheoryMode_ContinuePartner,引き続き<EmphasisYellow_Middle>{PartnerName}</>とパートナーになりますか？,要继续和<EmphasisYellow_Middle>{PartnerName}</>成为搭档吗？
ST_GameMessage/TheoryMode_SelectChangeCharacter,※いいえを選択するとキャラクター選択に進みます,※选择“否”的时候将进入到角色选择画面
ST_GameMessage/TheoryMode_SelectRaceFormat,レース形式を選択してください,请选择比赛形式
ST_GameMessage/TheoryMode_ChangeYourPartner,パートナーを変更しますか？,要变更搭档吗？
ST_GameMessage/TheoryMode_ResetYourStatus,"※鍛錬の進捗情報はリセットされます
※今回の鍛錬中に獲得した親睦Lv経験値は保存されます","※重置训练的进度信息
※本次训练中获得的友好等级经验值将被保存"
ST_GameMessage/TheoryMode_ChooseRival,ライバルを選択してください,请选择对手
ST_GameMessage/TheoryMode_ChooseRival2,ライバルを選択してください,请选择对手
ST_GameMessage/TheoryMode_PowerhouseLv_NextLvRequirement,"強豪Lv{NextLv}解放条件
強豪Lv{CurrentLv}のライバルに、あと{RemainNum}回勝利","高手等级{NextLv}解锁条件
面对高手等级{CurrentLv}的对手，还需要{RemainNum}次胜利"
ST_GameMessage/Result_TheoryMode_Point,獲得経験値,获得经验值
ST_GameMessage/Result_TheoryMode_TanrenPoint,鍛錬修了ボーナス（{raceCount}レース）　{num},训练完成报酬（{raceCount}比赛）　{num}
ST_GameMessage/Result_TheoryMode_ChallengeBonus_Large,挑戦ボーナス（大）　{num},挑战报酬（大）　{num}
ST_GameMessage/Result_TheoryMode_ChallengeBonus_Medium,挑戦ボーナス（中）　{num},挑战报酬（中）　{num}
ST_GameMessage/Result_TheoryMode_ChallengeBonus_Small,挑戦ボーナス（小）　{num},挑战报酬（小）　{num}
ST_GameMessage/ResultArticle_TheoryMode_TanrenBonus,鍛錬修了ボーナス,训练完成报酬
ST_GameMessage/ResultArticle_TheoryMode_RankPoint,順位経験値,排名经验值
ST_GameMessage/ResultArticle_TheoryMode_ChallengeBonus,格上撃破ボーナス,击败强者报酬 
ST_GameMessage/ResultArticle_TheoryMode_DefeatBonus,強豪撃破ボーナス,击败高手报酬
ST_GameMessage/ResultArticle_TheoryMode_ShinbokuLevelPoint,"親睦Lv
経験値","友好等级
经验值"
ST_GameMessage/ErrorCode_TheoryMode_Close,"エラーが発生しました
公道最速理論モードを終了します","发生错误
公路最快理论模式结束"
ST_GameMessage/CloseSettingInfo_StoreClosed,"本日は閉店しました。
Aimeの利用はできません。","本日は閉店しました
Aimeの利用はできません"
ST_GameMessage/CloseSettingInfo_StoreCloseSoon,ただいまの時間はAimeの利用ができません。,ただいまの時間はAimeの利用ができません
ST_GameMessage/CloseSettingInfo_ClosedMinutes,"あと{RemainClose}分で閉店時刻です。
あと{RemainAime}分でAimeの利用ができなくなります。","あと{RemainClose}分で閉店時刻です
あと{RemainAime}分でAimeの利用ができなくなります"
ST_GameMessage/CloseSettingInfo_Continue_StoreClosed,本日は閉店しました。コンティニューできません。,本日は閉店しましたコンティニューできません
ST_GameMessage/CloseSettingInfo_Continue_StoreCloseSoon,ただいまの時間はコンティニューができません。,ただいまの時間はコンティニューができません
ST_GameMessage/CloseSettingInfo_Continue_ClosedMinutes,あと{RemainShop}分で閉店時刻です。あと{RemainAime}分でAimeの利用、及びコンティニューができなくなります。,あと{RemainShop}分で閉店時刻ですあと{RemainAime}分でAimeの利用、及びコンティニューができなくなります
ST_GameMessage/AvatarDialog_DontHaveAvatarTokens,アバタートークンが足りません,玩家形象代币不足
ST_GameMessage/PaperCup_Changed,紙コップを変更しました,纸杯变更完毕
ST_GameMessage/TheoryMode_PracticeCount,今回の鍛錬は{Num}レース目まで行われます,本次的训练进行到第{Num}场比赛
ST_GameMessage/TheoryMode_EndOfRaceTanren,"鍛錬修了まで
　　<Middle>残り</><Big>{Num}</><Middle>レース</>","距离训练完成
　　<Middle>还剩</><Big>{Num}</><Middle>场比赛</>"
ST_GameMessage/TheoryMode_ChangeYourPartnerButton,パートナーを変更,变更搭档
ST_GameMessage/TheoryMode_DoneRivalSelect,ライバル選択を完了しますか？,要结束选择对手吗？
ST_GameMessage/TheoryMode_DoneRivalSelect_ButtonYes,はい,好的
ST_GameMessage/TheoryMode_DoneRivalSelect_ButtonNo,選び直す,重新选择
ST_GameMessage/TheoryMode_NoPowerhouseRivals,"強豪に該当するライバルが存在しないため
選択できません","因为不存在高手玩家，
无法进行选择"
ST_GameMessage/ResultGrade_TheoryRank,公道最速理論ランク昇格！！,公路最快理论等级升级！！
ST_GameMessage/Continue_Lock_ExtraStamp,今日あと{Num}プレイで追加スタンプ獲得！,今天再玩{Num}场可以获得额外图章！
ST_GameMessage/AdvertiseMessage_Single Seat,このシートはSINGLEです,此座位是单人模式
ST_GameMessage/AdvertiseMessage_Reboot,再起動準備が整いました。再起動を行います。,再起動準備が整いました再起動を行います
ST_GameMessage/AdvertiseMessage_Rebooting,再起動準備中です。プレイできません。,再起動準備中ですプレイできません
ST_GameMessage/AdvertiseMessage_Rebooting Soon,もうすぐ再起動がかかります。コンティニュープレイはできません。,もうすぐ再起動がかかりますコンティニュープレイはできません
ST_GameMessage/AdvertiseMessage_Reporting,"ただいま、締め処理中です。
しばらくお待ちください。","ただいま、締め処理中です
しばらくお待ちください"
ST_GameMessage/TheoryMode_LowerPowerhouseLvRivalsOnly_1,現在、強豪Lv<YellowMiddle>{PowerhouseLv}</>のライバルが選択可能です,当前可以选择高手等级为<YellowMiddle>{PowerhouseLv}</>的对手
ST_GameMessage/TheoryMode_LowerPowerhouseLvRivalsOnly_2,※他のプレイヤーがタイムを記録されるまでお待ち下さい,※请等待其他玩家的时间记录完毕
ST_GameMessage/TheoryMode_PowerhouseLv_CurrentLv,現在の強豪Lv：,当前的高手等级：
ST_GameMessage/TheoryMode_PowerhouseLv_ReachedLimit,"最高強豪Lvに到達しました
累計勝利数 {TotalNum}勝","到达最高高手等级
累计胜利数 {TotalNum}胜"
ST_GameMessage/Shop_Lock_FullTune,所持車種が全てFullTuneのため選択できません,所拥有的车型已经是满级性能改装状态，所以无法选择
ST_GameMessage/Shop_Tuning_Lock_FullTune,所持車種が全てFullTuneのため選択できません,所拥有的车型已经是满级性能改装状态，所以无法选择
ST_GameMessage/Shop_Tuning_ConfirmTuning,チューニング確認,性能改装确认
ST_GameMessage/Shop_Tuning_FullTuneThisCar,"<LightYellow>FULLTune車種購入チケット</>を消費して
選択した車種をFULLTuneにしますか？","要消费<LightYellow>满级性能改装车型购买券</>
对所选择的车型进行满级改装吗？"
ST_GameMessage/Shop_Lock_DoNotHaveTicket,FullTune車種購入チケットを所持していないので選択できません,没有满级性能改装车型购买券，无法进行选择
ST_GameMessage/TheoryMode_Lock_4WD,駆動方式「４ＷＤ」の任意車種１台を購入する,购买任何一种“四轮驱动”车型
ST_GameMessage/ModeSelectBubble_NotLatestVersion,最新バージョンではないため、このモードを選択できません,因为不是最新版本，无法选择这个模式
ST_GameMessage/TheoryMode_ModeDetail,"コース・ライバルは自由に選択が可能！
パートナーと共に一流の走り屋を目指せ‥！","和模拟世界各地对手的COM进行对战！
专为对战练习量身打造！"
ST_GameMessage/ModeInfo_Special,"東京から来た二人が関東各地の峠に登場！？
ライバルを倒し、報酬をゲットしよう！","東京から来た二人が関東各地の峠に登場⁉
ライバルを倒し、報酬をゲットしよう！"
ST_GameMessage/SpecialMode_Eventperiod,開催期間,持有期
ST_GameMessage/SpecialMode_HighestVSLv,最高クリア,最高クリアVSLv.
ST_GameMessage/SpecialMode_Select_RewardVSLv,クリアで報酬獲得！,"Get rewarded 
for success！"
ST_GameMessage/SpecialMode_Goal1st,1位でゴールせよ,以第1名冲过终点
ST_GameMessage/SpecialMode_Result_RewardVSLv,クリアで報酬獲得！,"Get rewarded 
for success！"
ST_GameMessage/SpecialMode_VSLvSelect,VS Lv.を選択してください,Please select VS Lv.
ST_GameMessage/SpecialMode_VSTypeSelect,VSを選択してください,Please select VS.
ST_GameMessage/SpecilalMode_VSLvSpeciallyUnlock,"{Name}の驚異的な速さに
「注目フラグ({Evalution})」が立ちました！

<Big>VS Lv. </><YellowBig>+{AddDifficultyNum}</><Big> オーバー‼</>",
ST_GameMessage/ChallengeMode_Detail,"伝説の走り屋 藤原文太に挑戦！
君は勝利することができるか‥！？","Challenge the legendary driver Bunta Fujiwara!
Will you be able to achive the victory...?!"
ST_GameMessage/ChallengeMode_LvSelect,文太レベルを選択してください,请选择文太星级
ST_GameMessage/ChallengeMode_ResultDistance,アドバンテージ,距离差
ST_GameMessage/ChallengeMode_HighestLv,最高クリアレベル,最高过关星级
ST_GameMessage/Continue_SelectPlayStamp_NewEvent,新しいプレイスタンプが追加されました,增加了新的游玩图章
ST_GameMessage/Continue_SelectPlayStamp_SelectStamp,プレイスタンプを選択してください,请选择游玩图章
ST_GameMessage/DT_MenuConfig_SkipSelectStamp,プレイスタンプ選択スキップ,跳过游玩图章
ST_GameMessage/ConfigInfo_SkipSelectStamp,"プレイスタンプ選択画面を
スキップするかを設定します","设置是否跳过
游玩图章选择画面"
ST_GameMessage/CourseSelect_TrialEvent_Point,獲得ポイント,获得点数
ST_GameMessage/CourseSelect_TrialEvent_SwitchingPoint,獲得ポイント表示に切替,切换到获得点数
ST_GameMessage/CourseSelect_TrialEvent_SwitchingPoint_2,報酬表示に切替,切换到报酬显示
ST_GameMessage/CourseSelect_TrialEvent_NextPrize,獲得まで,距离获得
ST_GameMessage/CourseSelect_TrialEvent_EarnedPrize,獲得報酬,获得报酬
ST_GameMessage/CourseSelect_TrialEvent_EventPeriod,開催期間,活动日期
ST_GameMessage/CourseSelect_TrialEvent_EventPeriod_Date,{yyyy}/{MM}/{dd}まで,到{yyyy}/{MM}/{dd}为止
ST_GameMessage/Result_TrialEvent_Point,獲得ポイント,获得点数
ST_GameMessage/Result_TrialEvent_NextPrize,次の報酬,下一个报酬
ST_GameMessage/Result_TrialEvent_EarnedPrize,獲得報酬,获得报酬
ST_GameMessage/Result_TrialEvent_Status,進捗,进度
ST_GameMessage/ChallengeMode_DefeatBunta,藤原文太に勝利せよ,战胜藤原文太
ST_GameMessage/CourseSelect_TrialEvent_EventPeriod_Date_Result,{yyyy}/{MM}/{dd}まで,到{yyyy}/{MM}/{dd}为止
ST_GameMessage/NumberLottery_CurrentNumber,現在のナンバー,
ST_GameMessage/NumberLottery_LotteryDigit,この桁を抽選,
ST_GameMessage/NumberLottery_Check,確認する,
ST_GameMessage/NumberLottery_Back,戻る,
ST_GameMessage/NumberLottery_Remain,残り,
ST_GameMessage/NumberLottery_Times,回,
ST_GameMessage/NumberLottery_MatchNumbers_1,指定のナンバーをそろえると,
ST_GameMessage/NumberLottery_MatchNumbers_2,ゲット！,
ST_GameMessage/NumberLottery_EndDialog_1,ナンバープレートを変更しますか？,
ST_GameMessage/NumberLottery_EndDialog_2,キャッシュは払い戻しされません,
ST_GameMessage/NumberLottery_ChangeDialog,ナンバーを変更しました!,
ST_GameMessage/TheoryMode_Lock_Rank,"公道最速理論ランク
{RankName}達成",
ST_GameMessage/TeamSeq_CreateTeam_CreateConfirmDialog,"あなたがチームリーダーとなり
新しいチームを作成します
よろしいですか？",
ST_GameMessage/TeamSeq_TeamMainMenu_QuitConfirm,"チームメニュー画面を終了します
よろしいですか？",
ST_GameMessage/TeamSeq_Common_Error_DoNotGetData,"データが取得出来ませんでした
モード選択画面へ移動します",
ST_GameMessage/TeamSeq_CreateTeam_TeamNameConfirm,こちらのチーム名でよろしいですか？,
ST_GameMessage/TeamSeq_CreateTeam_TeamNameDecision,"こちらのチーム名で決定しました
<RedSmall>※チーム加入パスワードはチーム管理画面で確認できます</>",
ST_GameMessage/TeamSeq_CreateTeam_NGWord,"<Yellow>禁止ワードが入力されているため</>
<Yellow>こちらのチーム名は使用できません</>
<Yellow>再度入力してください</>",
ST_GameMessage/TeamSeq_CreateTeam_Empty,<Yellow>チーム名が入力されていません</>,
ST_GameMessage/TeamSeq_Common_Error_Network,"<Yellow>通信エラーが発生しました</>
<Yellow>{seqname}を中止し</>
<Yellow>モード選択画面へ移行します</>",
ST_GameMessage/TeamSeq_Common_TimeUp,"<Yellow>制限時間を超えました</>
<Yellow>{seqname}を中止し</>
<Yellow>モード選択画面へ移行します</>",
ST_GameMessage/TeamSeq_CreateTeam_Header,チーム名を入力してください,
ST_GameMessage/TeamSeq_JoinTeam_Header,D番号を入力してください,
ST_GameMessage/TeamSeq_JoinTeam_Confirm,"こちらのチームに申請を行います
よろしいですか？",
ST_GameMessage/TeamSeq_JoinTeam_FullMember,チームメンバー数が満員のため申請できません,
ST_GameMessage/TeamSeq_JoinTeam_JoinFinished,"チーム申請が完了しました
チームメニュー画面に遷移します",
ST_GameMessage/TeamSeq_JoinTeam_Error_TakeWhile,"チームに加入することができませんでした
時間をおいてから再度お試しください",
ST_GameMessage/TeamSeq_TeamManage_Error_InvalidNumber,無効なD番号です,
ST_GameMessage/TeamSeq_TeamManage_NumberChange,"D番号を変更します
よろしいですか？",
ST_GameMessage/TeamSeq_TeamManage_NumberChanged,D番号を変更しました,
ST_GameMessage/TeamSeq_TeamManage_LeaderTransfer,"{drivername}に
リーダー権限を譲渡します
よろしいですか？",
ST_GameMessage/TeamSeq_TeamManage_LeaderTransfered,"{drivername}に
リーダー権限を譲渡しました
モード選択画面に遷移します",
ST_GameMessage/TeamSeq_TeamManage_MemberDisposeConfirm,"こちらのメンバーを脱退させます
よろしいですか？",
ST_GameMessage/TeamSeq_TeamManage_MemberDisposed,{drivername}を脱退させました,
ST_GameMessage/TeamSeq_TeamManage_Error_DoNotDisposedLoggedIn,"{drivername}が
ゲームにログイン中のため
脱退できませんでした",
ST_GameMessage/TeamSeq_LeftTeam_Confirm_First,"チームから脱退します
よろしいですか？
<RedSmall>※現ラウンドの自身のチームポイントは消失します</>",
ST_GameMessage/TeamSeq_LeftTeam_Confirm_Second,"本当に脱退しますか？
<RedSmall>※再度チームに加入しても</>
<RedSmall>現ラウンドの自身のチームポイントは復活しません</>",
ST_GameMessage/TeamSeq_LeftTeam_Finished,"チームから脱退しました
チームメニュー画面に戻ります",
ST_GameMessage/TeamSeq_StickerCustom_Background_SameBackground,すでに設定されている背景です,
ST_GameMessage/TeamSeq_StickerCustom_Background_ChangeConfirm,"ステッカー背景を変更します
よろしいですか？",
ST_GameMessage/TeamSeq_StickerCustom_Common_LeaderOnly,カスタマイズはリーダーのみ可能です,
ST_GameMessage/TeamSeq_Common_LeaguePromote,リーグ昇格！,
ST_GameMessage/TeamSeq_Common_SeqName_Create,チーム作成,
ST_GameMessage/TeamSeq_Common_SeqName_Join,チーム加入,
ST_GameMessage/TeamSeq_Common_SeqName_Info,チーム情報,
ST_GameMessage/TeamSeq_Common_SeqName_StickerCustom,ステッカーカスタマイズ,
ST_GameMessage/TeamSeq_Common_SeqName_Manage,チーム管理,
ST_GameMessage/TeamSeq_Common_SeqName_Left,チーム脱退,
ST_GameMessage/TeamSeq_Common_SeqName_ModeSelect,モード選択,
ST_GameMessage/TeamSeq_Common_SeqDetail_Create,新たなチームを作成します,
ST_GameMessage/TeamSeq_Common_SeqDetail_Join,D番号を入力しチームに加入します,
ST_GameMessage/TeamSeq_Common_SeqDetail_Info,チーム情報を確認します,
ST_GameMessage/TeamSeq_Common_SeqDetail_StickerCustom,チームステッカー背景をカスタマイズします,
ST_GameMessage/TeamSeq_Common_SeqDetail_Manage,D番号管理やメンバーの管理を行います,
ST_GameMessage/TeamSeq_Common_SeqDetail_Left,チームから脱退します,
ST_GameMessage/TeamSeq_Common_SeqDetail_ModeSelect,モード選択画面へ移動します,
ST_GameMessage/TeamSeq_Result_PointReward,次のポイント報酬まで,
ST_GameMessage/TeamSeq_Result_RewardInfo,※報酬はラウンド終了後に配布されます,
ST_GameMessage/DT_MenuConfig_OnBattleRCD_Own,戦績表示（自身）,
ST_GameMessage/DT_MenuConfig_OnBattleRCD_Rvl,戦績表示（ライバル）,
ST_GameMessage/DT_MenuConfig_BrakekFlash,ブレーキバッシング緩和,
ST_GameMessage/ComfigInfo_OnBattleRCD_Own,"オンラインバトルモードプレイ時に、
自身の戦績（勝利数・連勝数・直近勝率）を
表示するかを設定します
（相手画面では反映されません）",
ST_GameMessage/ComfigInfo_OnBattleRCD_Rvl,"オンラインバトルモードプレイ時に、
ライバルの戦績（勝利数・連勝数・直近勝率）
を表示するかを設定します
（相手画面では反映されません）",
ST_GameMessage/ComfigInfo_BrakeFlash,"オンラインバトルモードをプレイする際に、
ライバル車のブレーキバッシング緩和を設定します
（ONを選択すると、減速判定された場合のみ
ブレーキランプが点灯します）",
ST_GameMessage/TeamSeq_Common_SeqName_View,鑑賞モード,
ST_GameMessage/TeamSeq_Common_SeqDetail_View,鑑賞モードに切り替えます,
ST_GameMessage/TeanSeq_Common_Error,"<Yellow>通信エラーが発生しました</>
<Yellow>モード選択画面へ移行します</>",
ST_GameMessage/TeanSeq_TeamManage_TransferError,"{drivername}が
ゲームにログイン中のため
譲渡できませんでした",
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Bronze,チームポイント10000以上,
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Silver,チームポイント25000以上,
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Gold,500位以内,
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion_Silver,1001位以下,
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Platinum,200位以内,
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion_Gold,301位以下,
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Master,50位以内,
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion_Platinum,151位以下,
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Basic,チームポイント10000以上を目指せ！,
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Bronze,チームポイント25000以上を目指せ！,
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Silver,500位以内を目指せ！,
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Gold,200位以内を目指せ！,
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Platinum,50位以内を目指せ！,
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Master,150位以内を目指せ！,
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion,昇格条件,
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion,降格条件,
ST_GameMessage/TeamSeq_CreateTeam_AutoInviteConfirm,"メンバーの自動勧誘設定をONにしますか？
※チーム管理画面で設定の変更を行えます
",
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_Title,<Middle>チーム勧誘設定を変更しますか？</>,
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_Current,<small>現在の設定</>,
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_DNumber,D番号入力のみ,
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_AutoInvite,自動勧誘を行う,
ST_GameMessage/TeamSeq_TeamRecruit_Title,あなたを勧誘しているチームがあります,
ST_GameMessage/TeamSeq_TeamRecruit_CursorText_Join,このチームに加入！,
ST_GameMessage/TeamSeq_TeamRecruit_CursorText_Back,チームメニューに戻る,
ST_GameMessage/TeamSeq_TeamRecruit_FocusIcon_StartMenu,"チーム勧誘が来ています！
チームメニューから確認しよう！",
ST_GameMessage/TeamSeq_TeamRecruit_FocusIcon_TeamMenu,チーム勧誘が来ています！,
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfirm_ButtonText,勧誘設定を変更する,
ST_GameMessage/TeamSeq_Common_SeqName_Recruit,チーム勧誘モード,
ST_GameMessage/TeamSeq_TeamManage_InviteOptionChanged,勧誘設定を変更しました,
ST_GameMessage/Continue_SelectPlayStamp_ConvertNotice,"<Yellow>{EventName}</>を
集めていたそこのドライバー！ 
このスタンプではその進捗が反映されるぞ！",
ST_GameMessage/PlayStamp_ConvertNotice_1,"<Yellow38pt>{EventName}</>で
未獲得のアイテムまでスキップ！",
ST_GameMessage/PlayStamp_ConvertNotice_2,<Yellow100pt>{StampNum}</>マス目からスタート！,
ST_GameMessage/TeamSeq_TeamManage_AutoInviteConfig_Caution,※自動勧誘を行う設定の場合、公式WEBでD番号が公開される場合があります,
ST_GameMessage/TeamSeq_TeamManage_TeamDetail_TeamName,チーム名,
ST_GameMessage/TeamSeq_TeamManage_TeamDetail_Store,所属店舗,
ST_GameMessage/TeamSeq_TeamManage_TeamDetail_CurrentSetting,現在の設定,
ST_GameMessage/SpecialMode_ClassSelect,VSを選択してください,
ST_GameMessage/SpecialMode_RaceSelect,レースを選択してください,
ST_GameMessage/TeamSeq_Common_SeqDetail_Recruit,チーム勧誘情報を確認します,
ST_GameMessage/TeamSeq_TeamRecruit_Error,"チームに加入できませんでした
チームメニュー画面に遷移します",
ST_GameMessage/BGMCUSTOMIZE_Favorite BGM,お気に入りBGM設定,
ST_GameMessage/BGMCUSTOMIZE_Playlist,プレイリスト設定,
ST_GameMessage/BGMCUSTOMIZE_Change favorite setting,"プレイリストの変更により
お気に入りBGMの設定が変更されました",
ST_GameMessage/BGMCUSTOMIZE_Minimum Number Setting,"レース用BGMが1つも設定されていません
おまかせとNo BGMのみが選択可能となります",
ST_GameMessage/BGMCUSTOMIZE_explanatory note,チェックを入れて自分だけのプレイリストを作ろう！,
ST_GameMessage/BGMCUSTOMIZE_UseArrowKey,この画面ではハンドルを使用できません。<Yellow>方向キー</>で操作可能です,
ST_GameMessage/TeamCustomize_UnlockDialog,"チームトークンを使用してアンロックします
よろしいですか？",
ST_GameMessage/TeamCustomize_teamtokenshortage,チームトークンが不足しています,
ST_GameMessage/SelName_AreYouSure_Timeout,"こちらのドライバー名でよろしいですか？
<RedSmall>※次シーズンまで変更できませんので、ご注意ください</>
<RedSmall>※いいえを押した場合、ドライバー名変更処理を行わずにプレイヤーカスタマイズに遷移します</>","确定使用这个车手姓名吗？
<RedSmall>※到下个赛季为止无法变更，请注意。</>
<RedSmall>※选择“不”的时候将不变更车手姓名，直接进入到玩家定制画面。</>"
ST_GameMessage/SelName_ProhibitedWords_Timeout,"禁止ワードが入力されているため
こちらのドライバー名は使用できません
プレイヤーカスタマイズに遷移します","因包含禁用词，
无法使用该车手姓名。
将进入到玩家定制画面。"
ST_GameMessage/SelName_Cancel,"ドライバー名変更を中止し
プレイヤーカスタマイズに遷移します","停止变更车手姓名，
将进入到玩家定制画面。"
ST_GameMessage/Experience_bonus_Online,勝てば経験値ボーナス！,
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Slogan,トップリーグを目指せ！,
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Basic,チームポイント9999以下,
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Bronze,チームポイント10000以上,
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Silver,チームポイント25000以上,
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Gold,2200位以内,
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Platinum,700位以内,
ST_GameMessage/TeamSeq_TeamLeagueResult_SeasonChange_Promotion_Master,200位以内,
ST_GameMessage/TeamLeagueBonusType_SameLeague,同リーグマッチ！,
ST_GameMessage/TeamLeagueBonusType_HigherLeague,上位リーグマッチ！,
ST_GameMessage/TeamLeagueBonusType_SummitLeague,頂上チームマッチ！,
ST_GameMessage/TeamLeagueBonusType_StrongLeague,強豪チームマッチ！,
ST_GameMessage/TeamLeagueBonusType_PointUpText,勝利でチームポイント獲得量UP！！,
ST_GameMessage/ResultArticle_TheoryMode_SameLeague_DefeatBonus,同リーグチーム勝利ボーナス,
ST_GameMessage/ResultArticle_TheoryMode_HigherLeague_DefeatBonus,上位リーグチーム勝利ボーナス,
ST_GameMessage/ResultArticle_OnlineMode_HigherRank_DefeatBonus,格上撃破ボーナス,战胜强者奖励
ST_GameMessage/ResultArticle_OnlineMode_Pride_DefeatBonus,PRIDE撃破ボーナス,战胜PRIDE奖励
ST_GameMessage/Update_ProhibitedWords,"禁止ワードが更新されたため
設定していたドライバー名は使用できません
プレイヤーカスタマイズから再設定を行ってください","因禁用词已更新，
无法继续使用该车手姓名。"
