key,source,target
ST_GameMessage/Shop_Shortage_AvatarToken,購入に必要なアバタートークンが不足しています,"Недостаточно токенов аватара для покупки."
ST_GameMessage/Customize_Lock_TimeRelease,バージョンアップで解放されます,"Будет разблокировано с обновлением версии."
ST_GameMessage/Customize_Lock_KeyHolder,車内キーホルダーを獲得すると選択できるようになります,"Будет доступно после получения брелока в салоне."
ST_GameMessage/Customize_Lock_Meter,メーターを獲得すると選択できるようになります,"Будет доступно после получения спидометра."
ST_GameMessage/Customize_Lock_Aura,オーラカラーを獲得すると選択できるようになります,"Будет доступно после получения цвета ауры."
ST_GameMessage/Customize_Lock_Title,称号を獲得すると選択できるようになります,"Будет доступно после получения титула."
ST_GameMessage/Customize_Lock_Manu,メニュー背景を獲得すると選択できるようになります,"Будет доступно после получения фона меню."
ST_GameMessage/Customize_Lock_CannotSelect,現在選択できません,"Выбор сейчас невозможен."
ST_GameMessage/Continue_Lock_CannotSelect_CloseTime,閉店時間のため選択できません,"Выбор невозможен из-за закрытия заведения."
ST_GameMessage/Continue_Lock_CannotSelect_Offline,オフラインのため選択できません,"Выбор невозможен в оффлайн-режиме."
ST_GameMessage/CourseSel_RandomSelect,ランダムで対戦コースが選ばれます。,"Трасса для гонки выбрана случайным образом."
ST_GameMessage/Continue_DressUp_FreeItem_HasItem,"獲得可能なホイールをすべて所持済みです。
コンティニュー画面へ移行します。","Все доступные колёса уже получены.
Переход к экрану продолжения."
ST_GameMessage/ErrorCode_Failed_UseFreePlayTicket,"初回無料プレイの使用に失敗しました。
再度ログインを行ってください。
タイトル画面に戻ります。","Не удалось использовать бесплатную первую игру.
Пожалуйста, выполните вход снова.
Возврат на титульный экран."
ST_GameMessage/DriverDebutMission_Information_CloseDate,イベント終了日：{CloseDate},"Дата окончания события: {CloseDate}"
ST_GameMessage/DriverDebutMission_FreePlayTicket_ValidatedPeriod,有効期間：{ValidatedPeriod},"Срок действия: {ValidatedPeriod}"
ST_GameMessage/DT_SelectPanel_HasFreePlayTicket,"次回来店時初回プレイ無料
有効期間：{ValidatedPeriod}","При следующем визите первая игра бесплатна.
Срок действия: {ValidatedPeriod}"
ST_GameMessage/StartMenuShop_Closing,"ショップ＆カスタマイズを終了します
よろしいですか？","Выйти из магазина и кастомизации?
Вы уверены?"
ST_GameMessage/StartMenu_Lock_AimeCardOnly,ゲストプレイのため選択できません,"Выбор невозможен в гостевом режиме."
ST_GameMessage/ResultGrade_OnlineBattleRankSpecial,オンラインバトルランク特別昇格！,"Особое повышение ранга онлайн-битв!"
ST_GameMessage/WanBattleMatching_PlayTimesPrize,プレイ回数報酬,"Награда за количество игр"
ST_GameMessage/WanBattleMatching_Date,開催期間 {DateText}まで,"Период проведения до {DateText}"
ST_GameMessage/WanBattleMatching_nextprize,報酬獲得まで<EB_YellowLarge>{Num}</><EB_Yellow>回</>,"До следующей награды осталось <EB_YellowLarge>{Num}</><EB_Yellow> игр</>"
ST_GameMessage/WanBattleMatching_OnlineRankPrize,オンラインランク報酬,"Награда за онлайн-ранг"
ST_GameMessage/WanBattleMatching_ReachReleaseAura,到達で新たなオーラカラー解放！,"Достигнув цели, открывается новый цвет ауры!"
ST_GameMessage/WanBattleMatching_ReleaseAura,解放されるオーラ,"Откроется аура"
ST_GameMessage/PlayStamp_EarnedPrize,<B_White>獲得報酬</> <EB_YellowLarge>{Num}</><EB_Yellow>/{Max}</>,"<B_White>Полученная награда</> <EB_YellowLarge>{Num}</><EB_Yellow>/{Max}</>"
ST_GameMessage/PlayStamp_EventPeriod2,<B_WhiteSmall>開催期間： {DateText}まで</>,"<B_WhiteSmall>Период проведения: до {DateText}</>"
ST_GameMessage/PlayStamp_NextPrize,獲得までスタンプ あと<EB_YellowLarge>{Num}</><EB_Yellow>個</>,"До награды осталось ещё <EB_YellowLarge>{Num}</><EB_Yellow> шт.</>"
ST_GameMessage/DressUpShop_AreYouSureParts,選択したパーツでよろしいですか？,"Вы уверены в выборе этой детали?"
ST_GameMessage/FullTuneTicketDialog_GotTicket,FULLTune車種購入チケット獲得！！,"Получен билет на покупку машины FULLTune!!"
ST_GameMessage/FullTuneTicketDialog_Traded,<Yellow>FULLTune車種購入チケットのかけら</> を <Yellow>FULLTune車種購入チケット</> に交換しました,"<Yellow>Осколки билета FULLTune</> обменяны на <Yellow>билет FULLTune</>."
ST_GameMessage/FullTuneTicketDialog_ConvertCash,最大所持数を超えて獲得した場合はキャッシュに変換します,"Если превышен максимальный лимит, излишки будут преобразованы в деньги."
ST_GameMessage/StreetRacerDebut_FirstPlayFree,"走り屋デビューミッション達成！
初回プレイ無料！","Миссия дебюта гонщика выполнена!
Первая игра бесплатна!"
ST_GameMessage/MatchInfo_PrideExperienceIncDec,PRIDE経験値増減値,"Изменение опыта PRIDE"
ST_GameMessage/ResultGrade_JoinPride,PRIDE参戦！！,"Участие в PRIDE!!"
ST_GameMessage/ResultGrade_ReachPride,PRIDE{border}到達！！,"PRIDE{border} достигнут!!"
ST_GameMessage/TheoryMode_CharacterSelect,キャラクターを選択してください,"Выберите персонажа."
ST_GameMessage/TheoryMode_ YourPartner,<EmphasisYellow_Middle>{PartnerName}</>とパートナーになりますか？,"Станете партнёром с <EmphasisYellow_Middle>{PartnerName}</>?"
ST_GameMessage/TheoryMode_YouCanCancel,※選択後、鍛錬修了前でもパートナー解除は可能です,"※После выбора партнёра можно разорвать союз до окончания тренировки."
ST_GameMessage/TheoryMode_ContinuePartner,引き続き<EmphasisYellow_Middle>{PartnerName}</>とパートナーになりますか？,"Продолжить партнёрство с <EmphasisYellow_Middle>{PartnerName}</>?"
ST_GameMessage/TheoryMode_SelectChangeCharacter,※いいえを選択するとキャラクター選択に進みます,"※При выборе «Нет» будет показан выбор персонажа."
ST_GameMessage/TheoryMode_SelectRaceFormat,レース形式を選択してください,"Выберите формат гонки."
ST_GameMessage/TheoryMode_ChangeYourPartner,パートナーを変更しますか？,"Хотите сменить партнёра?"
ST_GameMessage/TheoryMode_ResetYourStatus,"※鍛錬の進捗情報はリセットされます
※今回の鍛錬中に獲得した親睦Lv経験値は保存されます","※Прогресс тренировки будет сброшен.
※Опыт уровня дружбы, полученный в этой тренировке, будет сохранён."
ST_GameMessage/TheoryMode_ChooseRival,ライバルを選択してください,"Выберите соперника."
ST_GameMessage/TheoryMode_ChooseRival2,ライバルを選択してください,"Выберите соперника."
ST_GameMessage/TheoryMode_PowerhouseLv_NextLvRequirement,"強豪Lv{NextLv}解放条件
強豪Lv{CurrentLv}のライバルに、あと{RemainNum}回勝利","Условие открытия уровня {NextLv}:
Одержите ещё {RemainNum} побед над соперниками уровня {CurrentLv}."
ST_GameMessage/Result_TheoryMode_Point,獲得経験値,"Полученный опыт"
ST_GameMessage/Result_TheoryMode_TanrenPoint,鍛錬修了ボーナス（{raceCount}レース）　{num},"Бонус за окончание тренировки ({raceCount} гонок): {num}"
ST_GameMessage/Result_TheoryMode_ChallengeBonus_Large,挑戦ボーナス（大）　{num},"Бонус за испытание (большой): {num}"
ST_GameMessage/Result_TheoryMode_ChallengeBonus_Medium,挑戦ボーナス（中）　{num},"Бонус за испытание (средний): {num}"
ST_GameMessage/Result_TheoryMode_ChallengeBonus_Small,挑戦ボーナス（小）　{num},"Бонус за испытание (малый): {num}"
ST_GameMessage/ResultArticle_TheoryMode_TanrenBonus,鍛錬修了ボーナス,"Бонус за окончание тренировки"
ST_GameMessage/ResultArticle_TheoryMode_RankPoint,順位経験値,"Опыт за место"
ST_GameMessage/ResultArticle_TheoryMode_ChallengeBonus,格上撃破ボーナス,"Бонус за победу над сильным соперником"
ST_GameMessage/ResultArticle_TheoryMode_DefeatBonus,強豪撃破ボーナス,"Бонус за победу над мастером"
ST_GameMessage/ResultArticle_TheoryMode_ShinbokuLevelPoint,"親睦Lv
経験値","Опыт уровня дружбы"
ST_GameMessage/ErrorCode_TheoryMode_Close,"エラーが発生しました
公道最速理論モードを終了します","Произошла ошибка.
Режим «Теория уличной скорости» будет завершён."
ST_GameMessage/CloseSettingInfo_StoreClosed,"本日は閉店しました。
Aimeの利用はできません。","Сегодня заведение закрыто.
Использование Aime невозможно."
ST_GameMessage/CloseSettingInfo_StoreCloseSoon,ただいまの時間はAimeの利用ができません。,"Сейчас использование Aime невозможно."
ST_GameMessage/CloseSettingInfo_ClosedMinutes,"あと{RemainClose}分で閉店時刻です。
あと{RemainAime}分でAimeの利用ができなくなります。","До закрытия осталось {RemainClose} мин.
До окончания работы Aime осталось {RemainAime} мин."
ST_GameMessage/CloseSettingInfo_Continue_StoreClosed,本日は閉店しました。コンティニューできません。,"Сегодня заведение закрыто. Продолжить играть невозможно."
ST_GameMessage/CloseSettingInfo_Continue_StoreCloseSoon,ただいまの時間はコンティニューができません。,"Сейчас продолжение невозможно."
ST_GameMessage/CloseSettingInfo_Continue_ClosedMinutes,あと{RemainShop}分で閉店時刻です。あと{RemainAime}分でAimeの利用、及びコンティニューができなくなります。,"До закрытия заведения осталось {RemainShop} мин. До окончания работы Aime и возможности продолжения осталось {RemainAime} мин."
ST_GameMessage/AvatarDialog_DontHaveAvatarTokens,アバタートークンが足りません,Недостаточно аватар-токенов
ST_GameMessage/PaperCup_Changed,紙コップを変更しました,Бумажный стакан был изменён
ST_GameMessage/TheoryMode_PracticeCount,今回の鍛錬は{Num}レース目まで行われます,Эта тренировка продлится до {Num}-й гонки
ST_GameMessage/TheoryMode_EndOfRaceTanren,"鍛錬修了まで
　　<Middle>残り</><Big>{Num}</><Middle>レース</>", "До конца тренировки осталось
　　<Middle></><Big>{Num}</><Middle> гонок</>"
ST_GameMessage/TheoryMode_ChangeYourPartnerButton,パートナーを変更,Сменить партнёра
ST_GameMessage/TheoryMode_DoneRivalSelect,ライバル選択を完了しますか？,Завершить выбор соперника?
ST_GameMessage/TheoryMode_DoneRivalSelect_ButtonYes,はい,Да
ST_GameMessage/TheoryMode_DoneRivalSelect_ButtonNo,選び直す,Выбрать заново
ST_GameMessage/TheoryMode_NoPowerhouseRivals,"強豪に該当するライバルが存在しないため
選択できません","Соперники, соответствующие уровню «Сильный», отсутствуют.
Выбор невозможен."
ST_GameMessage/ResultGrade_TheoryRank,公道最速理論ランク昇格！！,"Повышение ранга в теории уличной скорости!!"
ST_GameMessage/Continue_Lock_ExtraStamp,今日あと{Num}プレイで追加スタンプ獲得！,"Сегодня после {Num} игр будет получен дополнительный штамп!"
ST_GameMessage/AdvertiseMessage_Single Seat,このシートはSINGLEです,"Это место - SINGLE."
ST_GameMessage/AdvertiseMessage_Reboot,再起動準備が整いました。再起動を行います。,"Подготовка к перезагрузке завершена. Выполняется перезагрузка."
ST_GameMessage/AdvertiseMessage_Rebooting,再起動準備中です。プレイできません。,"Подготовка к перезагрузке. Игра невозможна."
ST_GameMessage/AdvertiseMessage_Rebooting Soon,もうすぐ再起動がかかります。コンティニュープレイはできません。,"Скоро будет выполнена перезагрузка. Продолжить играть невозможно."
ST_GameMessage/AdvertiseMessage_Reporting,"ただいま、締め処理中です。
しばらくお待ちください。","В данный момент выполняется завершающая обработка.
Пожалуйста, подождите немного."
ST_GameMessage/TheoryMode_LowerPowerhouseLvRivalsOnly_1,現在、強豪Lv<YellowMiddle>{PowerhouseLv}</>のライバルが選択可能です,"В данный момент доступны соперники уровня «Сильный» Lv<YellowMiddle>{PowerhouseLv}</>."
ST_GameMessage/TheoryMode_LowerPowerhouseLvRivalsOnly_2,※他のプレイヤーがタイムを記録されるまでお待ち下さい,"※Пожалуйста, подождите, пока другие игроки не запишут свои времена."
key,source,target
ST_GameMessage/TheoryMode_PowerhouseLv_CurrentLv,現在の強豪Lv：,Текущий уровень сильного противника:
ST_GameMessage/TheoryMode_PowerhouseLv_ReachedLimit,"最高強豪Lvに到達しました
累計勝利数 {TotalNum}勝","Достигнут максимальный уровень сильного противника
Общее количество побед {TotalNum}"
ST_GameMessage/Shop_Lock_FullTune,所持車種が全てFullTuneのため選択できません,"Нельзя выбрать, так как все имеющиеся автомобили полностью настроены"
ST_GameMessage/Shop_Tuning_Lock_FullTune,所持車種が全てFullTuneのため選択できません,"Нельзя выбрать, так как все имеющиеся автомобили полностью настроены"
ST_GameMessage/Shop_Tuning_ConfirmTuning,チューニング確認,Подтверждение тюнинга
ST_GameMessage/Shop_Tuning_FullTuneThisCar,"<LightYellow>FULLTune車種購入チケット</>を消費して
選択した車種をFULLTuneにしますか？","Потратить <LightYellow>билет на покупку полностью настроенного автомобиля</> и
полностью настроить выбранный автомобиль?"
ST_GameMessage/Shop_Lock_DoNotHaveTicket,FullTune車種購入チケットを所持していないので選択できません,"Нельзя выбрать, так как нет билета на покупку полностью настроенного автомобиля"
ST_GameMessage/TheoryMode_Lock_4WD,駆動方式「４ＷＤ」の任意車種１台を購入する,Купить любой автомобиль с полным приводом «4WD»
ST_GameMessage/ModeSelectBubble_NotLatestVersion,最新バージョンではないため、このモードを選択できません,"Нельзя выбрать этот режим, так как версия не самая последняя"
ST_GameMessage/TheoryMode_ModeDetail,"コース・ライバルは自由に選択が可能！
パートナーと共に一流の走り屋を目指せ‥！","Можно свободно выбирать трассу и соперников!
Вместе с партнёром стремитесь стать первоклассным гонщиком‥!"
ST_GameMessage/ModeInfo_Special,"東京から来た二人が関東各地の峠に登場！？
ライバルを倒し、報酬をゲットしよう！","Двое из Токио появились на горных перевалах региона Канто!?
Побеждайте соперников и получайте награды!"
ST_GameMessage/SpecialMode_Eventperiod,開催期間,Период проведения
ST_GameMessage/SpecialMode_HighestVSLv,最高クリア,Максимальное прохождение
ST_GameMessage/SpecialMode_Select_RewardVSLv,クリアで報酬獲得！,Получите награду за прохождение!
ST_GameMessage/SpecialMode_Goal1st,1位でゴールせよ,Финишируйте первым
ST_GameMessage/SpecialMode_Result_RewardVSLv,クリアで報酬獲得！,Получите награду за прохождение!
ST_GameMessage/SpecialMode_VSLvSelect,VS Lv.を選択してください,"Пожалуйста, выберите уровень VS"
ST_GameMessage/SpecialMode_VSTypeSelect,VSを選択してください,"Пожалуйста, выберите VS"
ST_GameMessage/SpecilalMode_VSLvSpeciallyUnlock,"{Name}の驚異的な速さに
「注目フラグ({Evalution})」が立ちました！

<Big>VS Lv. </><YellowBig>+{AddDifficultyNum}</><Big> オーバー‼</>","Феноменальная скорость {Name} привлекла внимание
«Флаг внимания ({Evalution})» установлен!

<Big>VS уровень </><YellowBig>+{AddDifficultyNum}</><Big> превышен‼</>"
ST_GameMessage/ChallengeMode_Detail,"伝説の走り屋 藤原文太に挑戦！
君は勝利することができるか‥！？","Бросьте вызов легендарному гонщику Фудзивара Бунта!
Сможете ли вы одержать победу‥!?"
ST_GameMessage/ChallengeMode_LvSelect,文太レベルを選択してください,"Пожалуйста, выберите уровень Бунта"
ST_GameMessage/ChallengeMode_ResultDistance,アドバンテージ,Преимущество
ST_GameMessage/ChallengeMode_HighestLv,最高クリアレベル,Максимальный пройденный уровень
ST_GameMessage/Continue_SelectPlayStamp_NewEvent,新しいプレイスタンプが追加されました,Добавлена новая игровая марка
ST_GameMessage/Continue_SelectPlayStamp_SelectStamp,プレイスタンプを選択してください,"Пожалуйста, выберите игровую марку"
ST_GameMessage/DT_MenuConfig_SkipSelectStamp,プレイスタンプ選択スキップ,Пропуск выбора игровой марки
ST_GameMessage/ConfigInfo_SkipSelectStamp,"プレイスタンプ選択画面を
スキップするかを設定します","Настройка пропуска
экрана выбора игровой марки"
ST_GameMessage/CourseSelect_TrialEvent_Point,獲得ポイント,Полученные очки
ST_GameMessage/CourseSelect_TrialEvent_SwitchingPoint,獲得ポイント表示に切替,Переключить на отображение полученных очков
ST_GameMessage/CourseSelect_TrialEvent_SwitchingPoint_2,報酬表示に切替,Переключить на отображение наград
ST_GameMessage/CourseSelect_TrialEvent_NextPrize,獲得まで,До получения
ST_GameMessage/CourseSelect_TrialEvent_EarnedPrize,獲得報酬,Полученная награда
ST_GameMessage/CourseSelect_TrialEvent_EventPeriod,開催期間,Период проведения
ST_GameMessage/CourseSelect_TrialEvent_EventPeriod_Date,{yyyy}/{MM}/{dd}まで,До {yyyy}/{MM}/{dd}
ST_GameMessage/Result_TrialEvent_Point,獲得ポイント,Полученные очки
ST_GameMessage/Result_TrialEvent_NextPrize,次の報酬,Следующая награда
ST_GameMessage/Result_TrialEvent_EarnedPrize,獲得報酬,Полученная награда
ST_GameMessage/Result_TrialEvent_Status,進捗,Прогресс
ST_GameMessage/ChallengeMode_DefeatBunta,藤原文太に勝利せよ,Одержите победу над Фудзивара Бунта
ST_GameMessage/CourseSelect_TrialEvent_EventPeriod_Date_Result,{yyyy}/{MM}/{dd}まで,До {yyyy}/{MM}/{dd}
ST_GameMessage/NumberLottery_CurrentNumber,現在のナンバー,Текущий номер
ST_GameMessage/NumberLottery_LotteryDigit,この桁を抽選,Разыграть эту цифру
ST_GameMessage/NumberLottery_Check,確認する,Проверить
ST_GameMessage/NumberLottery_Back,戻る,Назад
ST_GameMessage/NumberLottery_Remain,残り,Осталось
ST_GameMessage/NumberLottery_Times,回,раз
ST_GameMessage/NumberLottery_MatchNumbers_1,指定のナンバーをそろえると,Если собрать указанный номер
ST_GameMessage/NumberLottery_MatchNumbers_2,ゲット！,Получите!
ST_GameMessage/NumberLottery_EndDialog_1,ナンバープレートを変更しますか？,Изменить номерной знак?
ST_GameMessage/NumberLottery_EndDialog_2,キャッシュは払い戻しされません,Деньги не возвращаются
ST_GameMessage/NumberLottery_ChangeDialog,ナンバーを変更しました!,Номер изменён!
ST_GameMessage/TheoryMode_Lock_Rank,"公道最速理論ランク
{RankName}達成","Достижение ранга теории
самого быстрого на дорогах общего пользования {RankName}"
ST_GameMessage/TeamSeq_CreateTeam_CreateConfirmDialog,"あなたがチームリーダーとなり
新しいチームを作成します
よろしいですか？","Вы станете лидером команды и
создадите новую команду
Согласны?"
ST_GameMessage/TeamSeq_TeamMainMenu_QuitConfirm,"チームメニュー画面を終了します
よろしいですか？","Завершить экран меню команды
Согласны?"
ST_GameMessage/TeamSeq_Common_Error_DoNotGetData,"データが取得出来ませんでした
モード選択画面へ移動します","Не удалось получить данные
Переход к экрану выбора режима"
ST_GameMessage/TeamSeq_CreateTeam_TeamNameConfirm,こちらのチーム名でよろしいですか？,Подходит ли это название команды?
ST_GameMessage/TeamSeq_CreateTeam_TeamNameDecision,"こちらのチーム名で決定しました
<RedSmall>※チーム加入パスワードはチーム管理画面で確認できます</>","Решено использовать это название команды
<RedSmall>※Пароль для вступления в команду можно проверить на экране управления командой</>"
ST_GameMessage/TeamSeq_CreateTeam_NGWord,"<Yellow>禁止ワードが入力されているため</>
<Yellow>こちらのチーム名は使用できません</>
<Yellow>再度入力してください</>","<Yellow>Введено запрещённое слово, поэтому</>
<Yellow>это название команды нельзя использовать</>
<Yellow>Пожалуйста, введите заново</>"
ST_GameMessage/TeamSeq_CreateTeam_Empty,<Yellow>チーム名が入力されていません</>,<Yellow>Название команды не введено</>
ST_GameMessage/TeamSeq_Common_Error_Network,"<Yellow>通信エラーが発生しました</>
<Yellow>{seqname}を中止し</>
<Yellow>モード選択画面へ移行します</>","<Yellow>Произошла ошибка связи</>
<Yellow>Прерываем {seqname} и</>
<Yellow>переходим к экрану выбора режима</>"
ST_GameMessage/TeamSeq_Common_TimeUp,"<Yellow>制限時間を超えました</>
<Yellow>{seqname}を中止し</>
<Yellow>モード選択画面へ移行します</>","<Yellow>Превышено ограничение по времени</>
<Yellow>Прерываем {seqname} и</>
<Yellow>переходим к экрану выбора режима</>"
ST_GameMessage/TeamSeq_CreateTeam_Header,チーム名を入力してください,"Пожалуйста, введите название команды"
ST_GameMessage/TeamSeq_JoinTeam_Header,D番号を入力してください,"Пожалуйста, введите D-номер"
ST_GameMessage/TeamSeq_JoinTeam_Confirm,"こちらのチームに申請を行います
よろしいですか？","Подать заявку в эту команду
Согласны?"
ST_GameMessage/TeamSeq_JoinTeam_FullMember,チームメンバー数が満員のため申請できません,"Нельзя подать заявку, так как количество участников команды полное"
ST_GameMessage/TeamSeq_JoinTeam_JoinFinished,"チーム申請が完了しました
チームメニュー画面に遷移します","Заявка в команду завершена
Переход к экрану меню команды"
ST_GameMessage/TeamSeq_JoinTeam_Error_TakeWhile,"チームに加入することができませんでした
時間をおいてから再度お試しください","Не удалось вступить в команду
Пожалуйста, попробуйте ещё раз позже"
ST_GameMessage/TeamSeq_TeamManage_Error_InvalidNumber,無効なD番号です,Недействительный D-номер
ST_GameMessage/TeamSeq_TeamManage_NumberChange,"D番号を変更します
よろしいですか？","Изменить D-номер
Согласны?"
ST_GameMessage/TeamSeq_TeamManage_NumberChanged,D番号を変更しました,D-номер изменён
ST_GameMessage/TeamSeq_TeamManage_LeaderTransfer,"{drivername}に
リーダー権限を譲渡します
よろしいですか？","Передать права лидера
{drivername}
Согласны?"
ST_GameMessage/TeamSeq_TeamManage_LeaderTransfered,"{drivername}に
リーダー権限を譲渡しました
モード選択画面に遷移します","Права лидера переданы
{drivername}
Переход к экрану выбора режима"
ST_GameMessage/TeamSeq_TeamManage_MemberDisposeConfirm,"こちらのメンバーを脱退させます
よろしいですか？","Исключить этого участника
Согласны?"
ST_GameMessage/TeamSeq_TeamManage_MemberDisposed,{drivername}を脱退させました,{drivername} исключён
ST_GameMessage/TeamSeq_TeamManage_Error_DoNotDisposedLoggedIn,"{drivername}が
ゲームにログイン中のため
脱退できませんでした","Не удалось исключить {drivername},
так как он находится
в игре"
ST_GameMessage/TeamSeq_LeftTeam_Confirm_First,"チームから脱退します
よろしいですか？
<RedSmall>※現ラウンドの自身のチームポイントは消失します</>","Покинуть команду
Согласны?
<RedSmall>※Ваши командные очки текущего раунда будут потеряны</>"
ST_GameMessage/TeamSeq_LeftTeam_Confirm_Second,"本当に脱退しますか？
<RedSmall>※再度チームに加入しても</>
<RedSmall>現ラウンドの自身のチームポイントは復活しません</>","Действительно покинуть команду?
<RedSmall>※Даже при повторном вступлении в команду</>
<RedSmall>ваши командные очки текущего раунда не восстановятся</>"
ST_GameMessage/TeamSeq_LeftTeam_Finished,"チームから脱退しました
チームメニュー画面に戻ります","Вы покинули команду
Возврат к экрану меню команды"
ST_GameMessage/TeamSeq_StickerCustom_Background_SameBackground,すでに設定されている背景です,Этот фон уже установлен
ST_GameMessage/TeamSeq_StickerCustom_Background_ChangeConfirm,"ステッカー背景を変更します
よろしいですか？","Изменить фон стикера
Согласны?"
ST_GameMessage/TeamSeq_StickerCustom_Common_LeaderOnly,カスタマイズはリーダーのみ可能です,Настройка доступна только лидеру
ST_GameMessage/TeamSeq_Common_LeaguePromote,リーグ昇格！,Повышение в лиге!
ST_GameMessage/TeamSeq_Common_SeqName_Create,チーム作成,Создание команды
ST_GameMessage/TeamSeq_Common_SeqName_Join,チーム加入,Вступление в команду
ST_GameMessage/TeamSeq_Common_SeqName_Info,チーム情報,Информация о команде
ST_GameMessage/TeamSeq_Common_SeqName_StickerCustom,ステッカーカスタマイズ,Настройка стикера
ST_GameMessage/TeamSeq_Common_SeqName_Manage,チーム管理,Управление командой
ST_GameMessage/TeamSeq_Common_SeqName_Left,チーム脱退,Выход из команды
ST_GameMessage/TeamSeq_Common_SeqName_ModeSelect,モード選択,Выбор режима
ST_GameMessage/TeamSeq_Common_SeqDetail_Create,新たなチームを作成します,Создать новую команду
ST_GameMessage/TeamSeq_Common_SeqDetail_Join,D番号を入力しチームに加入します,Ввести D-номер и вступить в команду
ST_GameMessage/TeamSeq_Common_SeqDetail_Info,チーム情報を確認します,Проверить информацию о команде
ST_GameMessage/TeamSeq_Common_SeqDetail_StickerCustom,チームステッカー背景をカスタマイズします,Настроить фон командного стикера
ST_GameMessage/TeamSeq_Common_SeqDetail_Manage,D番号管理やメンバーの管理を行います,Управление D-номером и участниками
ST_GameMessage/TeamSeq_Common_SeqDetail_Left,チームから脱退します,Покинуть команду
ST_GameMessage/TeamSeq_Common_SeqDetail_ModeSelect,モード選択画面へ移動します,Переход к экрану выбора режима
ST_GameMessage/TeamSeq_Result_PointReward,次のポイント報酬まで,До следующей награды за очки
ST_GameMessage/TeamSeq_Result_RewardInfo,※報酬はラウンド終了後に配布されます,※Награды выдаются после окончания раунда
ST_GameMessage/DT_MenuConfig_OnBattleRCD_Own,戦績表示（自身）,Отображение статистики (своей)
ST_GameMessage/DT_MenuConfig_OnBattleRCD_Rvl,戦績表示（ライバル）,Отображение статистики (соперника)
ST_GameMessage/DT_MenuConfig_BrakekFlash,ブレーキバッシング緩和,Смягчение мигания тормозов
ST_GameMessage/ComfigInfo_OnBattleRCD_Own,"オンラインバトルモードプレイ時に、
自身の戦績（勝利数・連勝数・直近勝率）を
表示するかを設定します
（相手画面では反映されません）","Настройка отображения своей статистики
(количество побед, серии побед, последний процент побед)
во время игры в режиме онлайн-сражений
(не отражается на экране противника)"
ST_GameMessage/ComfigInfo_OnBattleRCD_Rvl,"オンラインバトルモードプレイ時に、
ライバルの戦績（勝利数・連勝数・直近勝率）
を表示するかを設定します
（相手画面では反映されません）","Настройка отображения статистики соперника
(количество побед, серии побед, последний процент побед)
во время игры в режиме онлайн-сражений
(не отражается на экране противника)"
ST_GameMessage/ComfigInfo_BrakeFlash,"オンラインバトルモードをプレイする際に、
ライバル車のブレーキバッシング緩和を設定します
（ONを選択すると、減速判定された場合のみ
ブレーキランプが点灯します）","Настройка смягчения мигания тормозов соперника
при игре в режиме онлайн-сражений
(при выборе ON стоп-сигналы загораются
только при определении замедления)"
ST_GameMessage/TeamSeq_Common_SeqName_View,鑑賞モード,Режим просмотра
ST_GameMessage/TeamSeq_Common_SeqDetail_View,鑑賞モードに切り替えます,Переключиться на режим просмотра
ST_GameMessage/TeanSeq_Common_Error,"<Yellow>通信エラーが発生しました</>
<Yellow>モード選択画面へ移行します</>","<Yellow>Произошла ошибка связи</>
<Yellow>Переход к экрану выбора режима</>"
ST_GameMessage/TeanSeq_TeamManage_TransferError,"{drivername}が
ゲームにログイン中のため
譲渡できませんでした","Не удалось передать права,
так как {drivername} находится
в игре"
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Bronze,チームポイント10000以上,10000 или более командных очков
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Silver,チームポイント25000以上,25000 или более командных очков
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Gold,500位以内,В пределах 500 места
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion_Silver,1001位以下,1001 место и ниже
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Platinum,200位以内,В пределах 200 места
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion_Gold,301位以下,301 место и ниже
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion_Master,50位以内,В пределах 50 места
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion_Platinum,151位以下,151 место и ниже
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Basic,チームポイント10000以上を目指せ！,Стремитесь к 10000 или более командных очков!
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Bronze,チームポイント25000以上を目指せ！,Стремитесь к 25000 или более командных очков!
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Silver,500位以内を目指せ！,Стремитесь попасть в первые 500 мест!
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Gold,200位以内を目指せ！,Стремитесь попасть в первые 200 мест!
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Platinum,50位以内を目指せ！,Стремитесь попасть в первые 50 мест!
ST_GameMessage/TeamSeq_TeamLeagueResult_Slogan_Master,150位以内を目指せ！,Стремитесь попасть в первые 150 мест!
ST_GameMessage/TeamSeq_TeamLeagueResult_Promotion,昇格条件,Условия повышения
ST_GameMessage/TeamSeq_TeamLeagueResult_Demotion,降格条件,Условия понижения
